School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment,Total Enrolment
627194,2019-2020,Public,Elementary,25,25,20,30,25,25,15,30,0,0,0,0,195
705217,2019-2020,Catholic,Elementary,0,0,0,0,0,0,140,135,0,0,0,0,275
689637,2019-2020,Catholic,Elementary,0,0,0,0,0,0,135,125,0,0,0,0,260
700150,2019-2020,Catholic,Elementary,30,25,25,40,35,55,0,0,0,0,0,0,210
714810,2019-2020,Catholic,Elementary,40,40,55,50,45,45,0,0,0,0,0,0,275
715751,2019-2020,Catholic,Elementary,45,45,50,50,60,50,0,0,0,0,0,0,300
741817,2019-2020,Catholic,Elementary,20,10,20,15,20,20,0,0,0,0,0,0,105
758400,2019-2020,Catholic,Elementary,0,0,0,0,0,0,290,270,0,0,0,0,560
769703,2019-2020,Catholic,Elementary,30,25,25,20,25,25,0,0,0,0,0,0,150
778672,2019-2020,Catholic,Elementary,95,85,75,95,65,85,0,0,0,0,0,0,500
788945,2019-2020,Catholic,Elementary,30,45,45,30,35,40,0,0,0,0,0,0,225
790150,2019-2020,Catholic,Elementary,20,25,20,25,20,30,0,0,0,0,0,0,140
798193,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,300,260,270,315,1145
815853,2019-2020,Catholic,Elementary,25,25,20,25,35,15,0,0,0,0,0,0,145
821187,2019-2020,Catholic,Elementary,30,20,25,45,30,30,0,0,0,0,0,0,180
823651,2019-2020,Catholic,Elementary,80,85,115,70,95,60,0,0,0,0,0,0,505
687111,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,270,255,255,315,1095
841722,2019-2020,Catholic,Elementary,20,20,15,15,25,20,0,0,0,0,0,0,115
847445,2019-2020,Catholic,Elementary,25,35,45,25,40,35,0,0,0,0,0,0,205
854727,2019-2020,Catholic,Elementary,25,35,25,30,30,25,0,0,0,0,0,0,170
857998,2019-2020,Catholic,Elementary,20,10,20,15,15,15,0,0,0,0,0,0,95
686247,2019-2020,Catholic,Elementary,80,80,90,75,95,90,95,90,0,0,0,0,695
686891,2019-2020,Catholic,Elementary,25,35,35,50,30,40,30,45,0,0,0,0,290
689360,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,370,355,415,420,1560
833605,2019-2020,Catholic,Elementary,10,15,15,10,10,10,0,0,0,0,0,0,70
691798,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,145,165,160,230,700
710601,2019-2020,Catholic,Elementary,40,50,30,30,40,30,30,40,0,0,0,0,290
694815,2019-2020,Catholic,Elementary,40,40,35,40,35,35,25,25,0,0,0,0,275
690538,2019-2020,Catholic,Elementary,60,55,55,60,75,55,60,50,0,0,0,0,470
690660,2019-2020,Catholic,Elementary,20,25,20,30,25,25,15,15,0,0,0,0,175
690961,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,175,185,245,270,875
694045,2019-2020,Catholic,Elementary,25,45,45,30,25,35,30,35,0,0,0,0,270
694550,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,175,170,160,165,670
694509,2019-2020,Catholic,Elementary,0,0,0,0,0,0,60,60,0,0,0,0,120
695408,2019-2020,Catholic,Elementary,40,35,35,30,25,40,30,30,0,0,0,0,265
695947,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,230,220,220,230,900
703001,2019-2020,Catholic,Elementary,30,25,35,25,35,30,35,30,0,0,0,0,245
702935,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,195,220,165,280,860
785539,2019-2020,Catholic,Elementary,15,15,30,15,10,25,30,25,0,0,0,0,165
707589,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,205,220,220,235,880
731951,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,265,295,300,340,1200
706426,2019-2020,Catholic,Elementary,60,60,55,55,65,60,50,45,0,0,0,0,450
707708,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,220,215,210,220,865
714062,2019-2020,Catholic,Elementary,65,70,60,55,60,50,50,45,0,0,0,0,455
704210,2019-2020,Catholic,Elementary,25,40,25,45,35,25,30,40,0,0,0,0,265
715239,2019-2020,Catholic,Elementary,35,45,40,30,30,30,30,25,0,0,0,0,265
716146,2019-2020,Catholic,Elementary,20,25,30,25,20,25,25,25,0,0,0,0,195
717444,2019-2020,Catholic,Elementary,30,30,30,30,30,30,45,35,0,0,0,0,260
719528,2019-2020,Catholic,Elementary,30,45,30,30,25,25,20,30,0,0,0,0,235
720178,2019-2020,Catholic,Elementary,40,50,50,45,40,50,45,55,0,0,0,0,375
721603,2019-2020,Catholic,Elementary,55,60,45,50,55,45,55,45,0,0,0,0,410
721999,2019-2020,Catholic,Elementary,20,20,15,15,10,25,15,15,0,0,0,0,135
723096,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,230,205,190,280,905
723576,2019-2020,Catholic,Elementary,60,65,70,55,45,60,45,45,0,0,0,0,445
694428,2019-2020,Catholic,Elementary,60,65,45,60,60,60,45,70,0,0,0,0,465
728055,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,205,230,245,225,905
728063,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,90,110,120,105,425
729019,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,150,160,160,195,665
730653,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,265,265,255,305,1090
730882,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,265,265,250,250,1030
731820,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,485,455,480,445,1865
732443,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,245,250,215,270,980
733016,2019-2020,Catholic,Elementary,10,20,25,20,25,20,25,20,0,0,0,0,165
680354,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,10,140,150
927830,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,10,195,205
784870,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,10,15,35
743482,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,30,20,60
685100,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,0,245,245
732435,2019-2020,Catholic,Elementary,25,20,15,35,25,25,25,15,0,0,0,0,185
733954,2019-2020,Catholic,Elementary,45,40,50,30,40,65,40,50,0,0,0,0,360
734080,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,225,205,205,220,855
738115,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,155,180,185,170,690
743704,2019-2020,Catholic,Elementary,85,75,85,90,90,70,70,95,0,0,0,0,660
744565,2019-2020,Catholic,Elementary,20,25,20,20,20,35,35,40,0,0,0,0,215
744751,2019-2020,Catholic,Elementary,15,10,20,25,15,15,15,15,0,0,0,0,130
746177,2019-2020,Catholic,Elementary,55,60,50,60,55,50,65,60,0,0,0,0,455
747602,2019-2020,Catholic,Elementary,65,60,60,65,60,70,70,65,0,0,0,0,515
747998,2019-2020,Catholic,Elementary,40,40,45,40,25,30,25,20,0,0,0,0,265
748382,2019-2020,Catholic,Elementary,60,65,70,85,80,85,85,80,0,0,0,0,610
749290,2019-2020,Catholic,Elementary,65,70,65,70,80,75,85,60,0,0,0,0,570
749559,2019-2020,Catholic,Elementary,40,40,35,30,35,30,30,30,0,0,0,0,270
748773,2019-2020,Catholic,Elementary,45,25,30,35,35,35,45,50,0,0,0,0,300
820814,2019-2020,Catholic,Elementary,25,15,20,25,20,30,40,35,0,0,0,0,210
751634,2019-2020,Catholic,Elementary,50,50,30,50,50,50,60,40,0,0,0,0,380
752690,2019-2020,Catholic,Elementary,15,25,30,35,30,30,40,35,0,0,0,0,240
752819,2019-2020,Catholic,Elementary,30,40,45,35,45,40,35,45,0,0,0,0,315
756334,2019-2020,Catholic,Elementary,25,20,25,25,35,30,20,40,0,0,0,0,220
763462,2019-2020,Catholic,Elementary,20,20,25,20,15,25,20,20,0,0,0,0,165
763772,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,300,305,335,390,1330
765023,2019-2020,Catholic,Elementary,40,55,45,45,40,45,30,40,0,0,0,0,340
765635,2019-2020,Catholic,Elementary,20,40,25,40,50,20,25,30,0,0,0,0,250
765759,2019-2020,Catholic,Elementary,25,35,30,30,40,25,30,30,0,0,0,0,245
766038,2019-2020,Catholic,Elementary,30,30,30,65,40,50,30,45,0,0,0,0,320
767913,2019-2020,Catholic,Elementary,25,15,20,20,25,20,30,25,0,0,0,0,180
768537,2019-2020,Catholic,Elementary,55,50,40,40,45,40,30,35,0,0,0,0,335
845182,2019-2020,Catholic,Elementary,75,85,75,70,70,70,60,70,0,0,0,0,575
768790,2019-2020,Catholic,Elementary,60,70,65,80,75,95,80,85,0,0,0,0,610
769525,2019-2020,Catholic,Elementary,50,40,65,45,50,70,40,60,0,0,0,0,420
772437,2019-2020,Catholic,Elementary,30,35,35,40,40,35,30,40,0,0,0,0,285
773735,2019-2020,Catholic,Elementary,35,35,30,30,45,30,30,30,0,0,0,0,265
785857,2019-2020,Catholic,Elementary,40,35,50,35,40,45,50,35,0,0,0,0,330
775444,2019-2020,Catholic,Elementary,60,60,60,70,65,65,65,60,0,0,0,0,505
775819,2019-2020,Catholic,Elementary,25,25,40,35,35,35,30,30,0,0,0,0,255
775843,2019-2020,Catholic,Elementary,30,25,20,25,35,30,30,45,0,0,0,0,240
776637,2019-2020,Catholic,Elementary,10,10,10,10,10,10,10,0,0,0,0,0,70
776360,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,315,315,315,340,1285
776700,2019-2020,Catholic,Elementary,10,15,15,15,20,15,10,20,0,0,0,0,120
776980,2019-2020,Catholic,Elementary,75,65,55,75,45,65,70,55,0,0,0,0,505
778800,2019-2020,Catholic,Elementary,75,55,80,80,50,75,80,65,0,0,0,0,560
780235,2019-2020,Catholic,Elementary,50,60,55,60,60,70,70,65,0,0,0,0,490
780499,2019-2020,Catholic,Elementary,25,35,40,30,40,35,35,30,0,0,0,0,270
780570,2019-2020,Catholic,Elementary,50,55,50,55,65,65,60,60,0,0,0,0,460
780880,2019-2020,Catholic,Elementary,70,70,70,70,65,60,40,50,0,0,0,0,495
781118,2019-2020,Catholic,Elementary,15,15,20,20,25,20,25,30,0,0,0,0,170
781380,2019-2020,Catholic,Elementary,15,10,10,15,15,10,10,15,0,0,0,0,100
781797,2019-2020,Catholic,Elementary,65,70,65,60,60,60,70,70,0,0,0,0,520
782963,2019-2020,Catholic,Elementary,15,30,20,35,20,25,35,30,0,0,0,0,210
783510,2019-2020,Catholic,Elementary,45,50,45,50,45,50,50,45,0,0,0,0,380
784389,2019-2020,Catholic,Elementary,50,40,40,45,45,35,45,45,0,0,0,0,345
784656,2019-2020,Catholic,Elementary,40,50,45,50,50,45,50,45,0,0,0,0,375
784990,2019-2020,Catholic,Elementary,20,20,25,30,30,25,25,25,0,0,0,0,200
785334,2019-2020,Catholic,Elementary,70,70,75,65,70,55,55,55,0,0,0,0,515
785563,2019-2020,Catholic,Elementary,40,45,40,35,30,25,25,20,0,0,0,0,260
786276,2019-2020,Catholic,Elementary,25,25,25,25,25,35,40,20,0,0,0,0,220
786497,2019-2020,Catholic,Elementary,30,30,40,25,35,25,35,30,0,0,0,0,250
786756,2019-2020,Catholic,Elementary,25,25,25,25,30,25,35,25,0,0,0,0,215
787353,2019-2020,Catholic,Elementary,30,40,45,35,30,30,35,30,0,0,0,0,275
787388,2019-2020,Catholic,Elementary,40,40,35,30,25,20,30,25,0,0,0,0,245
787663,2019-2020,Catholic,Elementary,30,30,30,25,35,25,30,15,0,0,0,0,220
788163,2019-2020,Catholic,Elementary,50,55,50,45,50,60,55,30,0,0,0,0,395
789208,2019-2020,Catholic,Elementary,20,25,20,25,30,15,30,20,0,0,0,0,185
789100,2019-2020,Catholic,Elementary,10,10,10,10,20,10,20,20,0,0,0,0,110
789690,2019-2020,Catholic,Elementary,70,50,55,35,45,40,35,40,0,0,0,0,370
789917,2019-2020,Catholic,Elementary,75,60,65,50,55,75,65,55,0,0,0,0,500
789992,2019-2020,Catholic,Elementary,10,25,25,15,20,25,15,10,0,0,0,0,145
792454,2019-2020,Catholic,Elementary,60,55,45,50,55,65,60,65,0,0,0,0,455
791946,2019-2020,Catholic,Elementary,45,45,50,55,45,60,50,35,0,0,0,0,385
791679,2019-2020,Catholic,Elementary,15,10,10,15,15,15,20,20,0,0,0,0,120
793620,2019-2020,Catholic,Elementary,30,30,25,25,40,25,35,30,0,0,0,0,240
793868,2019-2020,Catholic,Elementary,10,15,10,20,15,20,15,10,0,0,0,0,115
794678,2019-2020,Catholic,Elementary,30,35,20,40,25,30,35,25,0,0,0,0,240
795968,2019-2020,Catholic,Elementary,75,80,75,95,75,70,70,75,0,0,0,0,615
796611,2019-2020,Catholic,Elementary,35,40,30,45,45,40,40,35,0,0,0,0,310
797073,2019-2020,Catholic,Elementary,30,25,20,20,25,35,25,30,0,0,0,0,210
798215,2019-2020,Catholic,Elementary,10,10,10,10,15,15,10,10,0,0,0,0,90
798290,2019-2020,Catholic,Elementary,35,35,40,35,30,35,35,30,0,0,0,0,275
799343,2019-2020,Catholic,Elementary,15,15,15,20,25,20,15,20,0,0,0,0,145
799734,2019-2020,Catholic,Elementary,60,60,80,55,75,70,75,90,0,0,0,0,565
800406,2019-2020,Catholic,Elementary,20,20,20,15,25,20,25,25,0,0,0,0,170
800775,2019-2020,Catholic,Elementary,70,55,45,60,50,60,60,55,0,0,0,0,455
801160,2019-2020,Catholic,Elementary,40,25,40,25,30,30,30,25,0,0,0,0,245
723428,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,175,195,205,255,830
850306,2019-2020,Catholic,Elementary,35,20,35,35,35,35,30,35,0,0,0,0,260
802336,2019-2020,Catholic,Elementary,25,35,55,30,60,35,55,55,0,0,0,0,350
694193,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,250,240,205,295,990
751537,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,330,295,330,340,1295
805866,2019-2020,Catholic,Elementary,25,35,45,45,35,40,40,40,0,0,0,0,305
724122,2019-2020,Catholic,Elementary,55,40,50,45,45,45,35,40,0,0,0,0,355
802468,2019-2020,Catholic,Elementary,50,45,40,55,40,55,45,45,0,0,0,0,375
805971,2019-2020,Catholic,Elementary,15,15,10,10,10,15,15,20,0,0,0,0,110
811564,2019-2020,Catholic,Elementary,20,25,25,25,25,25,20,15,0,0,0,0,180
815160,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,115,110,100,125,450
814954,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,140,195,175,245,755
816370,2019-2020,Catholic,Elementary,75,70,75,70,80,80,90,80,0,0,0,0,620
689807,2019-2020,Catholic,Elementary,15,25,25,25,35,25,35,20,0,0,0,0,205
816760,2019-2020,Catholic,Elementary,25,25,25,25,20,25,35,25,0,0,0,0,205
817287,2019-2020,Catholic,Elementary,35,60,45,40,45,55,55,50,0,0,0,0,385
818194,2019-2020,Catholic,Elementary,55,45,35,40,30,15,30,30,0,0,0,0,280
819239,2019-2020,Catholic,Elementary,25,20,20,20,15,20,15,30,0,0,0,0,165
820610,2019-2020,Catholic,Elementary,15,10,15,10,15,15,10,20,0,0,0,0,110
820903,2019-2020,Catholic,Elementary,30,30,25,35,15,35,45,30,0,0,0,0,245
821055,2019-2020,Catholic,Elementary,45,40,45,45,35,45,35,45,0,0,0,0,335
821578,2019-2020,Catholic,Elementary,55,60,60,60,60,65,70,75,0,0,0,0,505
689998,2019-2020,Catholic,Elementary,10,10,10,10,10,10,15,10,0,0,0,0,85
822353,2019-2020,Catholic,Elementary,95,105,90,105,110,105,105,110,0,0,0,0,825
822876,2019-2020,Catholic,Elementary,40,30,15,20,20,15,20,20,0,0,0,0,180
823597,2019-2020,Catholic,Elementary,30,20,15,20,20,25,20,25,0,0,0,0,175
802247,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,10,0,10,10,30
852549,2019-2020,Catholic,Elementary,0,0,0,0,0,0,0,10,0,0,0,0,10
824305,2019-2020,Catholic,Elementary,35,50,45,45,60,50,45,40,0,0,0,0,370
689831,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,175,190,170,195,730
830933,2019-2020,Catholic,Elementary,40,25,30,35,30,25,25,35,0,0,0,0,245
827290,2019-2020,Catholic,Elementary,30,20,15,20,25,25,25,30,0,0,0,0,190
832367,2019-2020,Catholic,Elementary,60,40,35,55,65,65,50,55,0,0,0,0,425
832219,2019-2020,Catholic,Elementary,35,30,30,30,35,35,25,30,0,0,0,0,250
832405,2019-2020,Catholic,Elementary,30,25,35,25,25,30,25,35,0,0,0,0,230
834491,2019-2020,Catholic,Elementary,20,10,15,15,10,25,15,15,0,0,0,0,125
835200,2019-2020,Catholic,Elementary,0,0,20,25,25,30,30,25,0,0,0,0,155
834718,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,25,20,20,25,90
835480,2019-2020,Catholic,Elementary,35,35,30,35,40,30,25,35,0,0,0,0,265
733024,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,95,105,115,140,455
836133,2019-2020,Catholic,Elementary,40,30,40,45,35,40,35,50,0,0,0,0,315
836435,2019-2020,Catholic,Elementary,40,55,60,75,70,55,65,80,0,0,0,0,500
836524,2019-2020,Catholic,Elementary,30,45,35,40,35,45,30,30,0,0,0,0,290
685550,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,160,140,175,170,645
836656,2019-2020,Catholic,Elementary,60,90,70,50,85,70,80,80,0,0,0,0,585
838268,2019-2020,Catholic,Secondary,0,0,0,0,0,0,0,0,195,190,210,195,790
842540,2019-2020,Catholic,Elementary,25,25,15,10,15,20,25,20,0,0,0,0,155
751405,2019-2020,Catholic,Elementary,30,30,25,30,40,35,30,35,0,0,0,0,255
846660,2019-2020,Catholic,Elementary,55,55,55,60,65,45,50,50,0,0,0,0,435
848220,2019-2020,Catholic,Elementary,50,55,55,60,45,55,45,40,0,0,0,0,405
849243,2019-2020,Catholic,Elementary,10,10,15,10,15,10,10,10,0,0,0,0,90
848875,2019-2020,Catholic,Elementary,30,50,45,45,35,50,45,55,0,0,0,0,355
849138,2019-2020,Catholic,Elementary,15,10,10,10,10,10,10,10,0,0,0,0,85
849650,2019-2020,Catholic,Elementary,65,65,60,65,60,50,70,90,0,0,0,0,525
849812,2019-2020,Catholic,Elementary,35,45,35,40,35,35,35,35,0,0,0,0,295
850047,2019-2020,Catholic,Elementary,50,55,45,50,45,55,40,30,0,0,0,0,370
850209,2019-2020,Catholic,Elementary,20,20,20,20,30,25,25,15,0,0,0,0,175
850381,2019-2020,Catholic,Elementary,55,55,55,60,50,35,75,60,0,0,0,0,445
850829,2019-2020,Catholic,Elementary,30,35,40,45,35,40,55,45,0,0,0,0,325
851078,2019-2020,Catholic,Elementary,30,15,25,15,20,15,20,15,0,0,0,0,155
852511,2019-2020,Catholic,Elementary,20,30,30,15,20,25,20,20,0,0,0,0,180
855243,2019-2020,Catholic,Elementary,45,45,55,35,55,60,60,50,0,0,0,0,405
855650,2019-2020,Catholic,Elementary,35,35,30,35,30,30,35,40,0,0,0,0,270
856541,2019-2020,Catholic,Elementary,50,55,55,60,65,70,65,75,0,0,0,0,495
856932,2019-2020,Catholic,Elementary,20,25,30,25,25,25,20,30,0,0,0,0,200
857742,2019-2020,Catholic,Elementary,35,30,30,35,30,40,45,35,0,0,0,0,280
858757,2019-2020,Catholic,Elementary,25,40,35,30,35,40,35,30,0,0,0,0,270
859036,2019-2020,Catholic,Elementary,60,65,70,60,60,70,80,70,0,0,0,0,535
859591,2019-2020,Catholic,Elementary,25,20,35,35,35,30,45,30,0,0,0,0,255
784435,2019-2020,Catholic,Elementary,50,35,30,30,35,40,40,50,0,0,0,0,310
868825,2019-2020,Catholic,Elementary,15,10,10,10,10,10,15,10,0,0,0,0,90
803403,2019-2020,Catholic,Elementary,50,65,45,60,50,55,65,70,0,0,0,0,460
864994,2019-2020,Catholic,Elementary,35,40,40,45,30,40,65,45,0,0,0,0,340
866423,2019-2020,Catholic,Elementary,25,30,35,25,40,30,20,25,0,0,0,0,230
890227,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,280,280,275,320,1155
285662,2019-2020,Public,Elementary,0,0,0,0,0,0,10,10,0,0,0,0,20
901908,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,10,10,10,10,40
344930,2019-2020,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
890723,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,390,350,320,275,1335
890880,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,260,270,290,375,1195
329177,2019-2020,Public,Elementary,35,45,35,35,35,45,40,35,0,0,0,0,305
892475,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,75,85
287801,2019-2020,Public,Elementary,50,50,65,55,55,40,50,50,0,0,0,0,415
466255,2019-2020,Public,Elementary,0,0,0,0,0,100,100,105,0,0,0,0,305
890120,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,10,20,25,55
146998,2019-2020,Public,Elementary,0,0,0,10,10,15,15,10,0,0,0,0,60
670413,2019-2020,Public,Elementary,10,10,10,15,10,10,10,15,0,0,0,0,90
895016,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,180,235,205,260,880
895407,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,185,240,215,195,835
197030,2019-2020,Public,Elementary,0,0,0,0,10,10,10,10,0,0,0,0,40
356315,2019-2020,Public,Elementary,65,70,70,70,75,80,95,55,0,0,0,0,580
282227,2019-2020,Public,Elementary,0,0,0,0,0,135,145,145,0,0,0,0,425
897485,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,335,335
128058,2019-2020,Public,Elementary,0,0,0,0,0,120,135,155,0,0,0,0,410
897744,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,210,195,205,210,820
890529,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,540,540
912651,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,10,10
909300,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,10,20
899704,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,10,20
952524,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,0,10,0,10,20
425826,2019-2020,Public,Elementary,55,45,50,30,30,30,45,30,0,0,0,0,315
136551,2019-2020,Public,Elementary,30,25,30,0,0,0,0,0,0,0,0,0,85
899178,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,255,255,275,330,1115
952842,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,20,20,20,80,140
900087,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,180,200,190,475,1045
899437,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,210,145,125,285,765
100048,2019-2020,Public,Elementary,40,35,40,35,35,0,0,0,0,0,0,0,185
101605,2019-2020,Public,Elementary,35,30,50,45,40,50,50,30,0,0,0,0,330
101737,2019-2020,Public,Elementary,30,35,30,25,25,30,0,0,0,0,0,0,175
101796,2019-2020,Public,Elementary,0,0,0,0,0,0,195,160,0,0,0,0,355
151262,2019-2020,Public,Elementary,0,0,0,60,65,70,100,75,0,0,0,0,370
102440,2019-2020,Public,Elementary,45,55,50,45,45,60,0,0,0,0,0,0,300
102580,2019-2020,Public,Elementary,25,20,20,25,15,15,0,0,0,0,0,0,120
105694,2019-2020,Public,Elementary,25,20,25,35,30,0,0,0,0,0,0,0,135
106151,2019-2020,Public,Elementary,70,60,60,90,90,0,0,0,0,0,0,0,370
106178,2019-2020,Public,Elementary,20,15,20,15,20,25,0,0,0,0,0,0,115
493104,2019-2020,Public,Elementary,30,30,30,30,25,30,30,35,0,0,0,0,240
106410,2019-2020,Public,Elementary,10,15,15,15,15,10,15,20,0,0,0,0,115
107190,2019-2020,Public,Elementary,55,55,45,30,35,35,0,0,0,0,0,0,255
107581,2019-2020,Public,Elementary,35,25,35,60,85,70,20,25,0,0,0,0,355
107328,2019-2020,Public,Elementary,60,70,65,55,55,0,0,0,0,0,0,0,305
901474,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,10,20,20,25,75
107808,2019-2020,Public,Elementary,0,0,0,0,0,0,35,25,0,0,0,0,60
107948,2019-2020,Public,Elementary,20,35,30,35,30,0,0,0,0,0,0,0,150
107972,2019-2020,Public,Elementary,70,70,55,80,60,55,50,60,0,0,0,0,500
111740,2019-2020,Public,Elementary,15,15,10,35,45,20,25,20,0,0,0,0,185
111775,2019-2020,Public,Elementary,50,50,50,55,40,0,0,0,0,0,0,0,245
113174,2019-2020,Public,Elementary,45,35,35,60,75,55,0,0,0,0,0,0,305
902640,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,10,10,15,90,125
123056,2019-2020,Public,Elementary,10,20,15,15,20,10,0,0,0,0,0,0,90
123315,2019-2020,Public,Elementary,95,95,90,95,95,90,0,0,0,0,0,0,560
125008,2019-2020,Public,Elementary,85,90,75,75,75,65,0,0,0,0,0,0,465
125130,2019-2020,Public,Elementary,0,0,0,0,0,200,200,210,0,0,0,0,610
125393,2019-2020,Public,Elementary,25,20,20,20,25,10,0,0,0,0,0,0,120
125520,2019-2020,Public,Elementary,20,30,30,30,35,40,30,30,0,0,0,0,245
127680,2019-2020,Public,Elementary,100,105,75,85,0,0,0,0,0,0,0,0,365
127736,2019-2020,Public,Elementary,20,25,20,40,45,0,0,0,0,0,0,0,150
127884,2019-2020,Public,Elementary,70,65,65,45,40,0,0,0,0,0,0,0,285
411264,2019-2020,Public,Elementary,0,0,0,0,0,130,150,155,0,0,0,0,435
413470,2019-2020,Public,Elementary,0,0,0,0,0,170,180,120,0,0,0,0,470
133060,2019-2020,Public,Elementary,85,95,80,60,65,0,0,0,0,0,0,0,385
903469,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,280,295,280,225,1080
133582,2019-2020,Public,Elementary,55,60,45,40,70,40,65,60,0,0,0,0,435
134627,2019-2020,Public,Elementary,30,30,30,30,30,0,0,0,0,0,0,0,150
134848,2019-2020,Public,Elementary,55,45,50,45,45,50,65,40,0,0,0,0,395
903590,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,275,285,290,435,1285
135011,2019-2020,Public,Elementary,90,85,75,70,65,30,0,0,0,0,0,0,415
135534,2019-2020,Public,Elementary,70,65,55,60,70,0,0,0,0,0,0,0,320
135798,2019-2020,Public,Elementary,35,45,45,40,35,40,125,120,0,0,0,0,485
892483,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,20,30,30,40,120
138975,2019-2020,Public,Elementary,0,0,0,0,0,0,30,30,0,0,0,0,60
137030,2019-2020,Public,Elementary,40,40,40,85,105,0,0,0,0,0,0,0,310
137090,2019-2020,Public,Elementary,10,15,10,10,10,0,0,0,0,0,0,0,55
139041,2019-2020,Public,Elementary,70,60,65,55,50,0,0,0,0,0,0,0,300
139955,2019-2020,Public,Elementary,75,60,50,50,55,60,0,0,0,0,0,0,350
448052,2019-2020,Public,Elementary,50,50,45,70,75,0,0,0,0,0,0,0,290
140996,2019-2020,Public,Elementary,20,25,25,25,25,165,155,145,0,0,0,0,585
904112,2019-2020,Public,Secondary,0,0,0,0,0,0,0,0,200,230,220,260,910
141380,2019-2020,Public,Elementary,0,0,0,0,0,85,195,170,0,0,0,0,450
