School Number,Year,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment
895660,2023,0,0,0,0,0,0,0,0,238,137,153,190
895660,2024,0,0,0,0,0,0,0,0,257,129,145,187
895660,2025,0,0,0,0,0,0,0,0,278,122,138,185
895660,2026,0,0,0,0,0,0,0,0,300,115,131,183
895792,2022,0,0,0,0,0,0,0,0,332,344,315,351
895792,2023,0,0,0,0,0,0,0,0,340,364,320,380
895792,2024,0,0,0,0,0,0,0,0,348,385,326,411
895792,2025,0,0,0,0,0,0,0,0,357,408,331,444
895792,2026,0,0,0,0,0,0,0,0,365,432,337,481
895920,2022,0,0,0,0,0,0,0,0,292,237,277,289
895920,2023,0,0,0,0,0,0,0,0,289,234,279,315
895920,2024,0,0,0,0,0,0,0,0,287,231,282,343
895920,2025,0,0,0,0,0,0,0,0,284,229,284,375
895920,2026,0,0,0,0,0,0,0,0,282,226,286,409
896055,2022,0,0,0,0,0,0,0,0,358,407,396,430
896055,2023,0,0,0,0,0,0,0,0,356,437,448,494
896055,2024,0,0,0,0,0,0,0,0,355,469,506,568
896055,2025,0,0,0,0,0,0,0,0,353,504,573,652
896055,2026,0,0,0,0,0,0,0,0,352,540,649,750
896187,2022,0,0,0,0,0,0,0,0,240,225,242,332
896187,2023,0,0,0,0,0,0,0,0,235,216,231,330
896187,2024,0,0,0,0,0,0,0,0,231,208,220,328
896187,2025,0,0,0,0,0,0,0,0,226,200,209,326
896187,2026,0,0,0,0,0,0,0,0,222,192,199,323
896446,2022,0,0,0,0,0,0,0,0,116,94,78,110
896446,2023,0,0,0,0,0,0,0,0,129,93,72,111
896446,2024,0,0,0,0,0,0,0,0,144,93,66,111
896446,2025,0,0,0,0,0,0,0,0,160,92,61,112
896446,2026,0,0,0,0,0,0,0,0,178,92,56,112
896578,2022,0,0,0,0,0,0,0,0,104,119,109,148
896578,2023,0,0,0,0,0,0,0,0,109,114,108,151
896578,2024,0,0,0,0,0,0,0,0,115,110,108,154
896578,2025,0,0,0,0,0,0,0,0,120,105,107,158
896578,2026,0,0,0,0,0,0,0,0,126,101,106,161
896705,2022,0,0,0,0,0,0,0,0,107,90,82,150
896705,2023,0,0,0,0,0,0,0,0,109,81,67,140
896705,2024,0,0,0,0,0,0,0,0,112,73,55,132
896705,2025,0,0,0,0,0,0,0,0,114,66,45,124
896705,2026,0,0,0,0,0,0,0,0,117,59,37,116
896889,2022,0,0,0,0,0,0,0,0,46,25,20,32
896889,2023,0,0,0,0,0,0,0,0,62,26,21,41
896889,2024,0,0,0,0,0,0,0,0,82,26,21,53
896889,2025,0,0,0,0,0,0,0,0,110,27,22,69
896889,2026,0,0,0,0,0,0,0,0,147,28,22,89
896969,2022,0,0,0,0,0,0,0,0,25,29,42,30
896969,2023,0,0,0,0,0,0,0,0,26,34,60,36
896969,2024,0,0,0,0,0,0,0,0,26,39,85,44
896969,2025,0,0,0,0,0,0,0,0,27,46,120,53
896969,2026,0,0,0,0,0,0,0,0,28,54,171,64
897353,2022,0,0,0,0,0,0,0,0,243,168,157,257
897353,2023,0,0,0,0,0,0,0,0,275,176,159,287
897353,2024,0,0,0,0,0,0,0,0,312,185,162,321
897353,2025,0,0,0,0,0,0,0,0,353,194,164,359
897353,2026,0,0,0,0,0,0,0,0,400,204,167,401
897485,2022,0,0,0,0,0,0,0,0,0,0,0,133
897485,2023,0,0,0,0,0,0,0,0,0,0,0,98
897485,2024,0,0,0,0,0,0,0,0,0,0,0,73
897485,2025,0,0,0,0,0,0,0,0,0,0,0,54
897485,2026,0,0,0,0,0,0,0,0,0,0,0,40
897646,2022,0,0,0,0,0,0,0,0,271,205,191,339
897646,2023,0,0,0,0,0,0,0,0,300,191,188,359
897646,2024,0,0,0,0,0,0,0,0,332,178,185,381
897646,2025,0,0,0,0,0,0,0,0,368,166,182,404
897646,2026,0,0,0,0,0,0,0,0,407,154,180,429
897744,2022,0,0,0,0,0,0,0,0,181,223,208,266
897744,2023,0,0,0,0,0,0,0,0,178,244,222,290
897744,2024,0,0,0,0,0,0,0,0,175,266,236,316
897744,2025,0,0,0,0,0,0,0,0,172,290,252,344
897744,2026,0,0,0,0,0,0,0,0,169,317,269,374
897876,2022,0,0,0,0,0,0,0,0,50,62,50,62
897876,2023,0,0,0,0,0,0,0,0,50,65,51,59
897876,2024,0,0,0,0,0,0,0,0,50,68,52,57
897876,2025,0,0,0,0,0,0,0,0,50,71,53,54
897876,2026,0,0,0,0,0,0,0,0,51,74,54,52
898007,2022,0,0,0,0,0,0,0,0,134,181,146,220
898007,2023,0,0,0,0,0,0,0,0,124,192,138,220
898007,2024,0,0,0,0,0,0,0,0,115,205,130,220
898007,2025,0,0,0,0,0,0,0,0,106,218,123,220
898007,2026,0,0,0,0,0,0,0,0,98,233,116,220
898090,2022,0,0,0,0,0,0,0,0,429,429,353,483
898090,2023,0,0,0,0,0,0,0,0,443,429,334,472
898090,2024,0,0,0,0,0,0,0,0,458,429,315,461
898090,2025,0,0,0,0,0,0,0,0,474,429,297,450
898090,2026,0,0,0,0,0,0,0,0,490,428,280,439
898260,2022,0,0,0,0,0,0,0,0,128,120,91,143
898260,2023,0,0,0,0,0,0,0,0,137,125,83,142
898260,2024,0,0,0,0,0,0,0,0,147,131,76,141
898260,2025,0,0,0,0,0,0,0,0,158,137,70,139
898260,2026,0,0,0,0,0,0,0,0,169,144,64,138
898285,2022,0,0,0,0,0,0,0,0,405,370,415,515
898285,2023,0,0,0,0,0,0,0,0,410,366,426,590
898285,2024,0,0,0,0,0,0,0,0,415,361,437,676
898285,2025,0,0,0,0,0,0,0,0,421,357,448,774
898285,2026,0,0,0,0,0,0,0,0,426,353,459,886
898317,2022,0,0,0,0,0,0,0,0,236,285,236,252
898317,2023,0,0,0,0,0,0,0,0,223,286,219,231
898317,2024,0,0,0,0,0,0,0,0,211,287,204,212
898317,2025,0,0,0,0,0,0,0,0,199,288,189,195
898317,2026,0,0,0,0,0,0,0,0,188,289,176,179
898520,2022,0,0,0,0,0,0,0,0,174,142,144,178
898520,2023,0,0,0,0,0,0,0,0,190,134,143,187
898520,2024,0,0,0,0,0,0,0,0,207,127,142,197
898520,2025,0,0,0,0,0,0,0,0,226,120,141,207
898520,2026,0,0,0,0,0,0,0,0,246,114,140,217
898582,2022,0,0,0,0,0,0,0,0,35,22,31,67
898582,2023,0,0,0,0,0,0,0,0,50,20,50,128
898582,2024,0,0,0,0,0,0,0,0,71,18,79,246
898582,2025,0,0,0,0,0,0,0,0,100,17,125,472
898582,2026,0,0,0,0,0,0,0,0,142,15,199,905
898848,2022,0,0,0,0,0,0,0,0,265,207,188,340
898848,2023,0,0,0,0,0,0,0,0,276,201,169,327
898848,2024,0,0,0,0,0,0,0,0,288,194,152,314
898848,2025,0,0,0,0,0,0,0,0,300,187,137,301
898848,2026,0,0,0,0,0,0,0,0,313,181,123,289
898910,2022,0,0,0,0,0,0,0,0,257,247,245,335
898910,2023,0,0,0,0,0,0,0,0,259,245,236,357
898910,2024,0,0,0,0,0,0,0,0,261,243,227,380
898910,2025,0,0,0,0,0,0,0,0,263,241,218,405
898910,2026,0,0,0,0,0,0,0,0,265,239,210,431
899003,2022,0,0,0,0,0,0,0,0,277,313,338,356
899003,2023,0,0,0,0,0,0,0,0,257,311,341,373
899003,2024,0,0,0,0,0,0,0,0,238,309,344,391
899003,2025,0,0,0,0,0,0,0,0,220,308,347,410
899003,2026,0,0,0,0,0,0,0,0,204,306,350,430
899046,2022,0,0,0,0,0,0,0,0,127,130,125,152
899046,2023,0,0,0,0,0,0,0,0,130,135,131,150
899046,2024,0,0,0,0,0,0,0,0,132,141,137,147
899046,2025,0,0,0,0,0,0,0,0,135,147,143,145
899046,2026,0,0,0,0,0,0,0,0,138,153,149,143
899178,2022,0,0,0,0,0,0,0,0,279,261,257,322
899178,2023,0,0,0,0,0,0,0,0,294,278,259,325
899178,2024,0,0,0,0,0,0,0,0,310,296,261,329
899178,2025,0,0,0,0,0,0,0,0,327,316,263,332
899178,2026,0,0,0,0,0,0,0,0,345,337,265,335
899224,2022,0,0,0,0,0,0,0,0,0,0,6,241
899224,2023,0,0,0,0,0,0,0,0,0,0,4,242
899224,2024,0,0,0,0,0,0,0,0,0,0,2,244
899224,2025,0,0,0,0,0,0,0,0,0,0,1,245
899224,2026,0,0,0,0,0,0,0,0,0,0,1,247
899275,2022,0,0,0,0,0,0,0,0,207,199,227,271
899275,2023,0,0,0,0,0,0,0,0,205,185,230,289
899275,2024,0,0,0,0,0,0,0,0,203,172,233,308
899275,2025,0,0,0,0,0,0,0,0,200,159,236,328
899275,2026,0,0,0,0,0,0,0,0,198,148,239,350
899283,2022,0,0,0,0,0,0,0,0,348,365,398,485
899283,2023,0,0,0,0,0,0,0,0,341,365,402,490
899283,2024,0,0,0,0,0,0,0,0,334,365,405,495
899283,2025,0,0,0,0,0,0,0,0,328,365,409,500
899283,2026,0,0,0,0,0,0,0,0,322,365,413,506
899305,2022,0,0,0,0,0,0,0,0,259,167,181,177
899305,2023,0,0,0,0,0,0,0,0,312,186,200,202
899305,2024,0,0,0,0,0,0,0,0,376,207,220,231
899305,2025,0,0,0,0,0,0,0,0,453,231,242,264
899305,2026,0,0,0,0,0,0,0,0,547,257,267,302
899437,2022,0,0,0,0,0,0,0,0,248,352,311,196
899437,2023,0,0,0,0,0,0,0,0,263,478,441,184
899437,2024,0,0,0,0,0,0,0,0,278,649,625,172
899437,2025,0,0,0,0,0,0,0,0,294,881,885,161
899437,2026,0,0,0,0,0,0,0,0,311,1195,1254,151
899569,2022,0,0,0,0,0,0,0,0,149,123,117,106
899569,2023,0,0,0,0,0,0,0,0,166,132,119,107
899569,2024,0,0,0,0,0,0,0,0,184,142,121,108
899569,2025,0,0,0,0,0,0,0,0,204,153,123,109
899569,2026,0,0,0,0,0,0,0,0,227,165,125,111
899828,2022,0,0,0,0,0,0,0,0,262,290,283,322
899828,2023,0,0,0,0,0,0,0,0,255,295,281,320
899828,2024,0,0,0,0,0,0,0,0,249,301,279,317
899828,2025,0,0,0,0,0,0,0,0,242,306,277,315
899828,2026,0,0,0,0,0,0,0,0,236,312,275,312
900087,2022,0,0,0,0,0,0,0,0,181,212,193,356
900087,2023,0,0,0,0,0,0,0,0,182,226,197,331
900087,2024,0,0,0,0,0,0,0,0,183,241,202,306
900087,2025,0,0,0,0,0,0,0,0,185,256,206,284
900087,2026,0,0,0,0,0,0,0,0,186,273,210,263
900214,2022,0,0,0,0,0,0,0,0,192,273,205,227
900214,2023,0,0,0,0,0,0,0,0,190,311,206,230
900214,2024,0,0,0,0,0,0,0,0,188,355,206,233
900214,2025,0,0,0,0,0,0,0,0,185,404,207,235
900214,2026,0,0,0,0,0,0,0,0,183,460,207,238
900478,2022,0,0,0,0,0,0,0,0,108,89,112,145
900478,2023,0,0,0,0,0,0,0,0,106,80,110,151
900478,2024,0,0,0,0,0,0,0,0,105,71,107,157
900478,2025,0,0,0,0,0,0,0,0,103,64,105,164
900478,2026,0,0,0,0,0,0,0,0,101,57,103,170
900494,2022,0,0,0,0,0,0,0,0,421,384,261,290
900494,2023,0,0,0,0,0,0,0,0,466,422,239,259
900494,2024,0,0,0,0,0,0,0,0,517,464,219,231
900494,2025,0,0,0,0,0,0,0,0,573,510,201,206
900494,2026,0,0,0,0,0,0,0,0,635,561,185,184
900869,2022,0,0,0,0,0,0,0,0,15,18,16,6
900869,2023,0,0,0,0,0,0,0,0,15,23,17,4
900869,2024,0,0,0,0,0,0,0,0,15,29,19,2
900869,2025,0,0,0,0,0,0,0,0,15,36,20,1
900869,2026,0,0,0,0,0,0,0,0,15,45,22,1
901037,2022,0,0,0,0,0,0,0,0,50,52,49,64
901037,2023,0,0,0,0,0,0,0,0,50,55,60,75
901037,2024,0,0,0,0,0,0,0,0,50,58,75,89
901037,2025,0,0,0,0,0,0,0,0,51,62,92,104
901037,2026,0,0,0,0,0,0,0,0,51,65,114,122
901121,2022,0,0,0,0,0,0,0,0,57,42,44,40
901121,2023,0,0,0,0,0,0,0,0,66,45,44,40
901121,2024,0,0,0,0,0,0,0,0,76,49,44,40
901121,2025,0,0,0,0,0,0,0,0,87,52,43,40
901121,2026,0,0,0,0,0,0,0,0,101,56,43,40
901342,2022,0,0,0,0,0,0,0,0,366,317,337,367
901342,2023,0,0,0,0,0,0,0,0,383,315,362,402
901342,2024,0,0,0,0,0,0,0,0,401,312,388,441
901342,2025,0,0,0,0,0,0,0,0,420,310,417,484
901342,2026,0,0,0,0,0,0,0,0,440,307,447,531
901385,2022,0,0,0,0,0,0,0,0,213,188,275,407
901385,2023,0,0,0,0,0,0,0,0,246,197,322,552
901385,2024,0,0,0,0,0,0,0,0,283,206,377,750
901385,2025,0,0,0,0,0,0,0,0,327,215,442,1019
901385,2026,0,0,0,0,0,0,0,0,377,225,518,1383
901439,2022,0,0,0,0,0,0,0,0,413,442,447,537
901439,2023,0,0,0,0,0,0,0,0,416,445,466,584
901439,2024,0,0,0,0,0,0,0,0,419,448,485,634
901439,2025,0,0,0,0,0,0,0,0,422,451,505,689
901439,2026,0,0,0,0,0,0,0,0,425,454,526,748
901474,2022,0,0,0,0,0,0,0,0,10,7,7,12
901474,2023,0,0,0,0,0,0,0,0,10,5,5,10
901474,2024,0,0,0,0,0,0,0,0,10,4,4,9
901474,2025,0,0,0,0,0,0,0,0,10,3,3,7
901474,2026,0,0,0,0,0,0,0,0,10,2,2,6
901512,2022,0,0,0,0,0,0,0,0,41,26,41,29
901512,2023,0,0,0,0,0,0,0,0,43,23,43,24
901512,2024,0,0,0,0,0,0,0,0,45,20,45,20
901512,2025,0,0,0,0,0,0,0,0,47,17,47,16
901512,2026,0,0,0,0,0,0,0,0,49,15,49,14
901539,2022,0,0,0,0,0,0,0,0,46,52,15,9
901539,2023,0,0,0,0,0,0,0,0,62,91,15,8
901539,2024,0,0,0,0,0,0,0,0,82,160,15,7
901539,2025,0,0,0,0,0,0,0,0,110,281,15,7
901539,2026,0,0,0,0,0,0,0,0,147,492,15,6
901644,2022,0,0,0,0,0,0,0,0,251,264,246,306
901644,2023,0,0,0,0,0,0,0,0,262,285,264,302
901644,2024,0,0,0,0,0,0,0,0,275,308,283,298
901644,2025,0,0,0,0,0,0,0,0,287,333,304,294
901644,2026,0,0,0,0,0,0,0,0,301,360,326,291
901660,2022,0,0,0,0,0,0,0,0,132,115,157,207
901660,2023,0,0,0,0,0,0,0,0,130,102,156,182
901660,2024,0,0,0,0,0,0,0,0,127,91,154,160
901660,2025,0,0,0,0,0,0,0,0,125,81,152,141
901660,2026,0,0,0,0,0,0,0,0,123,72,150,124
901687,2022,0,0,0,0,0,0,0,0,263,282,234,180
901687,2023,0,0,0,0,0,0,0,0,295,345,268,175
901687,2024,0,0,0,0,0,0,0,0,331,424,307,171
901687,2025,0,0,0,0,0,0,0,0,372,520,352,167
901687,2026,0,0,0,0,0,0,0,0,417,637,403,162
901887,2022,0,0,0,0,0,0,0,0,18,18,8,34
901887,2023,0,0,0,0,0,0,0,0,23,23,6,29
901887,2024,0,0,0,0,0,0,0,0,29,29,5,25
901887,2025,0,0,0,0,0,0,0,0,36,36,4,22
901887,2026,0,0,0,0,0,0,0,0,45,45,4,19
901908,2022,0,0,0,0,0,0,0,0,10,10,10,10
901908,2023,0,0,0,0,0,0,0,0,10,10,10,10
901908,2024,0,0,0,0,0,0,0,0,10,10,10,10
901908,2025,0,0,0,0,0,0,0,0,10,10,10,10
901908,2026,0,0,0,0,0,0,0,0,10,10,10,10
902292,2022,0,0,0,0,0,0,0,0,40,43,67,50
902292,2023,0,0,0,0,0,0,0,0,36,41,74,51
902292,2024,0,0,0,0,0,0,0,0,33,39,83,52
902292,2025,0,0,0,0,0,0,0,0,30,38,93,53
902292,2026,0,0,0,0,0,0,0,0,27,36,104,54
902299,2022,0,0,0,0,0,0,0,0,235,198,165,199
902299,2023,0,0,0,0,0,0,0,0,256,206,172,214
902299,2024,0,0,0,0,0,0,0,0,280,215,178,230
902299,2025,0,0,0,0,0,0,0,0,306,224,185,248
902299,2026,0,0,0,0,0,0,0,0,335,234,192,267
902306,2022,0,0,0,0,0,0,0,0,0,0,10,5
902306,2023,0,0,0,0,0,0,0,0,0,0,10,3
902306,2024,0,0,0,0,0,0,0,0,0,0,10,1
902306,2025,0,0,0,0,0,0,0,0,0,0,10,1
902306,2026,0,0,0,0,0,0,0,0,0,0,10,0
902344,2022,0,0,0,0,0,0,0,0,0,10,49,161
902344,2023,0,0,0,0,0,0,0,0,0,10,83,163
902344,2024,0,0,0,0,0,0,0,0,0,10,138,164
902344,2025,0,0,0,0,0,0,0,0,0,10,231,166
902344,2026,0,0,0,0,0,0,0,0,0,10,385,167
902420,2022,0,0,0,0,0,0,0,0,264,207,217,326
902420,2023,0,0,0,0,0,0,0,0,286,201,215,354
902420,2024,0,0,0,0,0,0,0,0,309,194,213,385
902420,2025,0,0,0,0,0,0,0,0,334,188,211,418
902420,2026,0,0,0,0,0,0,0,0,361,182,209,455
902462,2022,0,0,0,0,0,0,0,0,72,83,131,128
902462,2023,0,0,0,0,0,0,0,0,64,81,173,118
902462,2024,0,0,0,0,0,0,0,0,58,80,228,109
902462,2025,0,0,0,0,0,0,0,0,52,78,301,100
902462,2026,0,0,0,0,0,0,0,0,47,77,397,92
902551,2022,0,0,0,0,0,0,0,0,366,406,319,391
902551,2023,0,0,0,0,0,0,0,0,377,434,304,402
902551,2024,0,0,0,0,0,0,0,0,389,465,289,414
902551,2025,0,0,0,0,0,0,0,0,401,497,275,426
902551,2026,0,0,0,0,0,0,0,0,413,532,262,438
902586,2022,0,0,0,0,0,0,0,0,279,224,251,308
902586,2023,0,0,0,0,0,0,0,0,290,202,238,311
902586,2024,0,0,0,0,0,0,0,0,300,181,226,314
902586,2025,0,0,0,0,0,0,0,0,311,163,214,317
902586,2026,0,0,0,0,0,0,0,0,323,146,203,320
902636,2022,0,0,0,0,0,0,0,0,211,158,177,173
902636,2023,0,0,0,0,0,0,0,0,223,157,180,163
902636,2024,0,0,0,0,0,0,0,0,236,156,182,153
902636,2025,0,0,0,0,0,0,0,0,250,155,185,143
902636,2026,0,0,0,0,0,0,0,0,264,154,188,135
902640,2022,0,0,0,0,0,0,0,0,0,10,8,55
902640,2023,0,0,0,0,0,0,0,0,0,10,6,47
902640,2024,0,0,0,0,0,0,0,0,0,10,5,40
902640,2025,0,0,0,0,0,0,0,0,0,10,4,34
902640,2026,0,0,0,0,0,0,0,0,0,10,4,29
902747,2022,0,0,0,0,0,0,0,0,93,120,102,127
902747,2023,0,0,0,0,0,0,0,0,88,125,105,130
902747,2024,0,0,0,0,0,0,0,0,82,131,108,133
902747,2025,0,0,0,0,0,0,0,0,77,137,112,136
902747,2026,0,0,0,0,0,0,0,0,72,144,115,139
902748,2022,0,0,0,0,0,0,0,0,10,10,10,10
902748,2023,0,0,0,0,0,0,0,0,10,10,10,10
902748,2024,0,0,0,0,0,0,0,0,10,10,10,10
902748,2025,0,0,0,0,0,0,0,0,10,10,10,10
902748,2026,0,0,0,0,0,0,0,0,10,10,10,10
902810,2022,0,0,0,0,0,0,0,0,142,138,133,152
902810,2023,0,0,0,0,0,0,0,0,145,141,131,155
902810,2024,0,0,0,0,0,0,0,0,147,144,129,158
902810,2025,0,0,0,0,0,0,0,0,150,148,127,161
902810,2026,0,0,0,0,0,0,0,0,153,152,126,164
902935,2022,0,0,0,0,0,0,0,0,0,0,0,35
902935,2023,0,0,0,0,0,0,0,0,0,0,0,35
902935,2024,0,0,0,0,0,0,0,0,0,0,0,35
902935,2025,0,0,0,0,0,0,0,0,0,0,0,35
902935,2026,0,0,0,0,0,0,0,0,0,0,0,35
903078,2022,0,0,0,0,0,0,0,0,201,219,186,216
903078,2023,0,0,0,0,0,0,0,0,198,229,183,234
903078,2024,0,0,0,0,0,0,0,0,194,240,180,253
903078,2025,0,0,0,0,0,0,0,0,191,251,178,274
903078,2026,0,0,0,0,0,0,0,0,188,263,175,297
903337,2022,0,0,0,0,0,0,0,0,185,192,193,255
903337,2023,0,0,0,0,0,0,0,0,192,199,214,303
903337,2024,0,0,0,0,0,0,0,0,198,207,237,360
903337,2025,0,0,0,0,0,0,0,0,205,215,263,428
903337,2026,0,0,0,0,0,0,0,0,211,224,291,508
903469,2022,0,0,0,0,0,0,0,0,454,374,285,480
903469,2023,0,0,0,0,0,0,0,0,542,430,290,624
903469,2024,0,0,0,0,0,0,0,0,648,496,296,812
903469,2025,0,0,0,0,0,0,0,0,775,571,302,1055
903469,2026,0,0,0,0,0,0,0,0,926,657,308,1371
903590,2022,0,0,0,0,0,0,0,0,303,256,307,411
903590,2023,0,0,0,0,0,0,0,0,327,253,326,408
903590,2024,0,0,0,0,0,0,0,0,354,250,346,405
903590,2025,0,0,0,0,0,0,0,0,384,247,367,402
903590,2026,0,0,0,0,0,0,0,0,415,244,389,399
903728,2022,0,0,0,0,0,0,0,0,127,153,112,203
903728,2023,0,0,0,0,0,0,0,0,130,173,110,206
903728,2024,0,0,0,0,0,0,0,0,133,197,108,210
903728,2025,0,0,0,0,0,0,0,0,136,223,106,213
903728,2026,0,0,0,0,0,0,0,0,139,253,104,216
904040,2022,0,0,0,0,0,0,0,0,378,350,355,418
904040,2023,0,0,0,0,0,0,0,0,392,355,360,448
904040,2024,0,0,0,0,0,0,0,0,406,360,366,481
904040,2025,0,0,0,0,0,0,0,0,421,366,371,516
904040,2026,0,0,0,0,0,0,0,0,436,371,377,553
904112,2022,0,0,0,0,0,0,0,0,207,289,202,280
904112,2023,0,0,0,0,0,0,0,0,210,336,200,302
904112,2024,0,0,0,0,0,0,0,0,213,389,198,326
904112,2025,0,0,0,0,0,0,0,0,215,451,196,352
904112,2026,0,0,0,0,0,0,0,0,218,523,194,380
904203,2022,0,0,0,0,0,0,0,0,273,342,374,354
904203,2023,0,0,0,0,0,0,0,0,252,356,389,354
904203,2024,0,0,0,0,0,0,0,0,234,370,405,354
904203,2025,0,0,0,0,0,0,0,0,216,384,421,354
904203,2026,0,0,0,0,0,0,0,0,200,399,438,353
904392,2022,0,0,0,0,0,0,0,0,448,446,472,384
904392,2023,0,0,0,0,0,0,0,0,446,469,526,399
904392,2024,0,0,0,0,0,0,0,0,444,493,585,415
904392,2025,0,0,0,0,0,0,0,0,443,518,651,432
904392,2026,0,0,0,0,0,0,0,0,441,544,725,449
904503,2022,0,0,0,0,0,0,0,0,159,194,133,135
904503,2023,0,0,0,0,0,0,0,0,182,237,142,136
904503,2024,0,0,0,0,0,0,0,0,208,289,152,137
904503,2025,0,0,0,0,0,0,0,0,237,352,162,138
904503,2026,0,0,0,0,0,0,0,0,271,429,173,138
904635,2022,0,0,0,0,0,0,0,0,69,64,122,164
904635,2023,0,0,0,0,0,0,0,0,63,52,125,141
904635,2024,0,0,0,0,0,0,0,0,58,42,127,122
904635,2025,0,0,0,0,0,0,0,0,53,34,130,105
904635,2026,0,0,0,0,0,0,0,0,49,27,132,91
904767,2022,0,0,0,0,0,0,0,0,85,60,67,77
904767,2023,0,0,0,0,0,0,0,0,97,60,70,75
904767,2024,0,0,0,0,0,0,0,0,111,60,73,73
904767,2025,0,0,0,0,0,0,0,0,126,60,76,70
904767,2026,0,0,0,0,0,0,0,0,144,60,79,68
904945,2022,0,0,0,0,0,0,0,0,233,227,212,117
904945,2023,0,0,0,0,0,0,0,0,260,279,258,115
904945,2024,0,0,0,0,0,0,0,0,289,343,313,112
904945,2025,0,0,0,0,0,0,0,0,321,421,381,110
904945,2026,0,0,0,0,0,0,0,0,358,517,462,108
904970,2022,0,0,0,0,0,0,0,0,268,173,192,255
904970,2023,0,0,0,0,0,0,0,0,299,163,186,255
904970,2024,0,0,0,0,0,0,0,0,334,153,179,255
904970,2025,0,0,0,0,0,0,0,0,373,144,173,255
904970,2026,0,0,0,0,0,0,0,0,416,135,166,255
905020,2022,0,0,0,0,0,0,0,0,351,333,383,445
905020,2023,0,0,0,0,0,0,0,0,358,348,445,560
905020,2024,0,0,0,0,0,0,0,0,365,363,518,703
905020,2025,0,0,0,0,0,0,0,0,372,378,602,883
905020,2026,0,0,0,0,0,0,0,0,379,395,699,1110
905283,2022,0,0,0,0,0,0,0,0,152,99,138,184
905283,2023,0,0,0,0,0,0,0,0,165,89,143,178
905283,2024,0,0,0,0,0,0,0,0,180,80,147,172
905283,2025,0,0,0,0,0,0,0,0,196,73,151,167
905283,2026,0,0,0,0,0,0,0,0,214,65,155,161
905585,2022,0,0,0,0,0,0,0,0,10,16,19,236
905585,2023,0,0,0,0,0,0,0,0,10,17,13,203
905585,2024,0,0,0,0,0,0,0,0,10,19,8,175
905585,2025,0,0,0,0,0,0,0,0,10,20,5,150
905585,2026,0,0,0,0,0,0,0,0,10,22,3,129
905674,2022,0,0,0,0,0,0,0,0,367,292,353,368
905674,2023,0,0,0,0,0,0,0,0,374,271,362,367
905674,2024,0,0,0,0,0,0,0,0,381,252,371,366
905674,2025,0,0,0,0,0,0,0,0,389,234,380,364
905674,2026,0,0,0,0,0,0,0,0,396,217,390,363
905838,2022,0,0,0,0,0,0,0,0,10,8,8,65
905838,2023,0,0,0,0,0,0,0,0,10,6,6,61
905838,2024,0,0,0,0,0,0,0,0,10,5,5,57
905838,2025,0,0,0,0,0,0,0,0,10,4,4,54
905838,2026,0,0,0,0,0,0,0,0,10,4,4,50
906069,2022,0,0,0,0,0,0,0,0,90,49,70,134
906069,2023,0,0,0,0,0,0,0,0,101,40,70,139
906069,2024,0,0,0,0,0,0,0,0,114,33,70,143
906069,2025,0,0,0,0,0,0,0,0,129,27,70,148
906069,2026,0,0,0,0,0,0,0,0,146,22,70,154
906328,2022,0,0,0,0,0,0,0,0,177,192,195,228
906328,2023,0,0,0,0,0,0,0,0,171,195,201,236
906328,2024,0,0,0,0,0,0,0,0,164,197,206,245
906328,2025,0,0,0,0,0,0,0,0,158,200,212,255
906328,2026,0,0,0,0,0,0,0,0,152,203,219,264
906450,2022,0,0,0,0,0,0,0,0,446,510,562,476
906450,2023,0,0,0,0,0,0,0,0,448,537,619,477
906450,2024,0,0,0,0,0,0,0,0,450,566,682,478
906450,2025,0,0,0,0,0,0,0,0,451,596,752,479
906450,2026,0,0,0,0,0,0,0,0,453,627,829,481
906484,2022,0,0,0,0,0,0,0,0,378,337,318,352
906484,2023,0,0,0,0,0,0,0,0,409,345,312,350
906484,2024,0,0,0,0,0,0,0,0,442,353,306,348
906484,2025,0,0,0,0,0,0,0,0,477,362,300,346
906484,2026,0,0,0,0,0,0,0,0,516,370,294,344
906514,2022,0,0,0,0,0,0,0,0,144,149,178,211
906514,2023,0,0,0,0,0,0,0,0,133,139,172,217
906514,2024,0,0,0,0,0,0,0,0,124,129,166,224
906514,2025,0,0,0,0,0,0,0,0,115,120,160,231
906514,2026,0,0,0,0,0,0,0,0,107,112,155,238
906565,2022,0,0,0,0,0,0,0,0,281,241,215,212
906565,2023,0,0,0,0,0,0,0,0,299,248,206,192
906565,2024,0,0,0,0,0,0,0,0,319,255,198,174
906565,2025,0,0,0,0,0,0,0,0,339,263,190,157
906565,2026,0,0,0,0,0,0,0,0,361,270,182,142
906581,2022,0,0,0,0,0,0,0,0,240,225,232,285
906581,2023,0,0,0,0,0,0,0,0,235,216,216,263
906581,2024,0,0,0,0,0,0,0,0,231,208,201,242
906581,2025,0,0,0,0,0,0,0,0,226,199,187,223
906581,2026,0,0,0,0,0,0,0,0,222,191,174,206
906719,2022,0,0,0,0,0,0,0,0,232,195,250,262
906719,2023,0,0,0,0,0,0,0,0,239,185,272,281
