School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment,Total Enrolment
181757,2021-2022,Public,Elementary,80,95,75,70,45,40,45,40,0,0,0,0,490
195812,2021-2022,Public,Elementary,95,85,75,90,45,50,45,55,0,0,0,0,540
384550,2021-2022,Public,Elementary,90,90,95,105,85,90,95,85,0,0,0,0,735
201464,2021-2022,Public,Elementary,65,75,70,65,55,60,70,70,0,0,0,0,530
73065,2021-2022,Public,Elementary,45,50,55,70,40,55,50,55,0,0,0,0,420
928151,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,255,215,225,950
221740,2021-2022,Public,Elementary,80,75,65,70,55,60,75,65,0,0,0,0,545
233480,2021-2022,Public,Elementary,70,60,60,55,50,50,40,60,0,0,0,0,445
244996,2021-2022,Public,Elementary,65,65,65,70,35,45,55,25,0,0,0,0,425
485183,2021-2022,Public,Elementary,70,70,60,75,80,70,70,65,0,0,0,0,560
257346,2021-2022,Public,Elementary,60,70,65,65,35,40,40,30,0,0,0,0,405
595047,2021-2022,Public,Elementary,20,30,20,10,20,20,25,20,0,0,0,0,165
263079,2021-2022,Public,Elementary,55,55,60,55,60,65,60,70,0,0,0,0,480
595861,2021-2022,Public,Elementary,25,20,20,20,20,25,15,20,0,0,0,0,165
273988,2021-2022,Public,Elementary,30,35,30,40,45,75,80,75,0,0,0,0,410
274542,2021-2022,Public,Elementary,55,60,50,45,50,70,0,0,0,0,0,0,330
225946,2021-2022,Public,Elementary,60,70,50,70,75,65,80,70,0,0,0,0,540
918253,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,300,225,450,460,1435
275670,2021-2022,Public,Elementary,25,20,30,15,25,30,20,30,0,0,0,0,195
124761,2021-2022,Public,Elementary,30,35,30,25,35,35,40,25,0,0,0,0,255
285684,2021-2022,Public,Elementary,25,25,20,15,20,25,15,20,0,0,0,0,165
311251,2021-2022,Public,Elementary,35,35,30,35,30,45,30,25,0,0,0,0,265
34808,2021-2022,Public,Elementary,55,60,45,45,40,60,55,50,0,0,0,0,410
87934,2021-2022,Public,Elementary,40,45,40,45,45,40,45,40,0,0,0,0,340
334820,2021-2022,Public,Elementary,40,60,55,45,45,50,55,40,0,0,0,0,390
956413,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,280,200,10,0,490
336289,2021-2022,Public,Elementary,60,40,45,55,50,55,55,65,0,0,0,0,425
337862,2021-2022,Public,Elementary,45,40,25,35,45,40,45,45,0,0,0,0,320
366544,2021-2022,Public,Elementary,40,35,45,50,50,45,45,70,0,0,0,0,380
378089,2021-2022,Public,Elementary,30,30,30,45,40,50,40,35,0,0,0,0,300
466951,2021-2022,Public,Elementary,55,75,60,55,45,30,30,40,0,0,0,0,390
927724,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,370,300,345,345,1360
384259,2021-2022,Public,Elementary,35,35,25,30,25,20,20,25,0,0,0,0,215
412430,2021-2022,Public,Elementary,35,35,25,30,40,30,35,25,0,0,0,0,255
902636,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,200,160,175,185,720
412570,2021-2022,Public,Elementary,20,25,15,25,25,20,30,20,0,0,0,0,180
414123,2021-2022,Public,Elementary,40,50,45,45,45,40,45,40,0,0,0,0,350
419346,2021-2022,Public,Elementary,65,55,50,45,55,60,55,80,0,0,0,0,465
968729,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,285,275,300,340,1200
122092,2021-2022,Public,Elementary,45,30,40,45,35,30,40,40,0,0,0,0,305
451649,2021-2022,Public,Elementary,35,40,45,45,70,70,75,65,0,0,0,0,445
472360,2021-2022,Public,Elementary,20,25,20,15,25,15,20,20,0,0,0,0,160
480037,2021-2022,Public,Elementary,20,40,35,45,60,50,80,75,0,0,0,0,405
636037,2021-2022,Public,Elementary,40,50,40,50,45,45,40,50,0,0,0,0,360
507946,2021-2022,Public,Elementary,20,15,20,20,15,10,15,15,0,0,0,0,130
917231,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,15,55,315,395
595993,2021-2022,Public,Elementary,15,20,20,20,10,20,15,20,0,0,0,0,140
945196,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,75,85,65,100,325
110418,2021-2022,Public,Elementary,0,0,0,0,0,0,55,45,0,0,0,0,100
535281,2021-2022,Public,Elementary,35,35,35,40,30,30,45,35,0,0,0,0,285
543438,2021-2022,Public,Elementary,35,35,40,35,35,50,35,45,0,0,0,0,310
574287,2021-2022,Public,Elementary,60,55,70,60,50,60,55,55,0,0,0,0,465
40509,2021-2022,Public,Elementary,30,25,35,25,30,35,35,35,0,0,0,0,250
521248,2021-2022,Public,Elementary,15,20,20,15,20,15,15,25,0,0,0,0,145
551090,2021-2022,Public,Elementary,45,50,50,45,40,55,50,55,0,0,0,0,390
557897,2021-2022,Public,Elementary,45,40,50,40,35,35,40,30,0,0,0,0,315
559075,2021-2022,Public,Elementary,55,60,50,45,45,45,40,45,0,0,0,0,385
547123,2021-2022,Public,Elementary,55,65,45,45,60,55,55,55,0,0,0,0,435
948870,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,190,200,175,225,790
337030,2021-2022,Public,Elementary,25,35,20,30,20,20,30,25,0,0,0,0,205
579190,2021-2022,Public,Elementary,70,65,70,55,60,70,65,60,0,0,0,0,515
585599,2021-2022,Public,Elementary,80,95,100,75,85,75,80,85,0,0,0,0,675
580520,2021-2022,Public,Elementary,35,30,45,20,40,30,50,45,0,0,0,0,295
357316,2021-2022,Public,Elementary,35,20,25,30,20,25,30,25,0,0,0,0,210
586846,2021-2022,Public,Elementary,40,40,35,25,35,35,50,30,0,0,0,0,290
594970,2021-2022,Public,Elementary,45,45,40,50,70,50,55,45,0,0,0,0,400
612405,2021-2022,Public,Elementary,45,55,50,45,45,50,70,55,0,0,0,0,415
429619,2021-2022,Public,Elementary,65,70,65,80,70,85,65,75,0,0,0,0,575
622028,2021-2022,Public,Elementary,30,25,25,25,40,30,35,30,0,0,0,0,240
693634,2021-2022,Catholic,Elementary,20,15,20,25,25,20,30,20,0,0,0,0,175
706930,2021-2022,Catholic,Elementary,60,65,55,65,55,60,55,65,0,0,0,0,480
729663,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
720518,2021-2022,Catholic,Elementary,60,70,65,70,55,80,55,65,0,0,0,0,520
716413,2021-2022,Catholic,Elementary,50,45,45,50,65,45,65,40,0,0,0,0,405
711098,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,240,205,210,205,860
732303,2021-2022,Catholic,Elementary,25,25,20,25,25,25,30,30,0,0,0,0,205
732311,2021-2022,Catholic,Elementary,15,25,25,20,20,20,30,25,0,0,0,0,180
733563,2021-2022,Catholic,Elementary,60,60,60,50,50,50,45,45,0,0,0,0,420
732354,2021-2022,Catholic,Elementary,35,30,30,45,20,45,35,55,0,0,0,0,295
733520,2021-2022,Catholic,Elementary,35,35,30,35,30,35,35,35,0,0,0,0,270
737372,2021-2022,Catholic,Elementary,50,40,65,45,60,65,70,70,0,0,0,0,465
744611,2021-2022,Catholic,Elementary,70,90,90,70,85,70,65,60,0,0,0,0,600
745391,2021-2022,Catholic,Elementary,25,15,20,30,30,30,30,20,0,0,0,0,200
723630,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,135,110,100,125,470
751103,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,180,160,180,180,700
756962,2021-2022,Catholic,Elementary,15,15,10,25,20,10,20,15,0,0,0,0,130
808007,2021-2022,Catholic,Elementary,40,50,50,55,60,70,65,75,0,0,0,0,465
714208,2021-2022,Catholic,Elementary,20,20,10,25,20,15,35,15,0,0,0,0,160
516651,2021-2022,Catholic,Elementary,30,30,25,25,30,30,40,45,0,0,0,0,255
685145,2021-2022,Catholic,Elementary,60,75,75,80,75,50,80,70,0,0,0,0,565
770655,2021-2022,Catholic,Elementary,15,20,10,10,10,15,15,10,0,0,0,0,105
775061,2021-2022,Catholic,Elementary,25,30,25,45,20,35,35,25,0,0,0,0,240
777935,2021-2022,Catholic,Elementary,30,30,30,25,35,40,35,35,0,0,0,0,260
779849,2021-2022,Catholic,Elementary,20,20,15,20,15,15,20,15,0,0,0,0,140
781487,2021-2022,Catholic,Elementary,60,50,45,60,40,55,50,65,0,0,0,0,425
782130,2021-2022,Catholic,Elementary,45,30,25,35,20,25,25,20,0,0,0,0,225
786691,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,55,60,50,70,235
790044,2021-2022,Catholic,Elementary,35,45,50,50,55,50,50,65,0,0,0,0,400
798436,2021-2022,Catholic,Elementary,25,20,30,30,20,35,25,30,0,0,0,0,215
809179,2021-2022,Catholic,Elementary,35,30,45,25,35,25,25,20,0,0,0,0,240
801275,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,240,265,255,260,1020
805840,2021-2022,Catholic,Elementary,20,25,30,25,25,25,30,20,0,0,0,0,200
813389,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,190,205,180,245,820
822566,2021-2022,Catholic,Elementary,25,30,45,25,35,35,40,30,0,0,0,0,265
828335,2021-2022,Catholic,Elementary,20,20,15,15,20,25,20,30,0,0,0,0,165
829374,2021-2022,Catholic,Elementary,40,45,45,35,60,50,55,40,0,0,0,0,370
833061,2021-2022,Catholic,Elementary,25,30,35,30,40,40,45,35,0,0,0,0,280
835749,2021-2022,Catholic,Elementary,35,20,50,30,30,40,35,45,0,0,0,0,285
836320,2021-2022,Catholic,Elementary,30,25,25,20,30,30,25,35,0,0,0,0,220
837199,2021-2022,Catholic,Elementary,45,55,50,45,50,50,65,50,0,0,0,0,410
840815,2021-2022,Catholic,Elementary,80,50,65,70,65,65,80,75,0,0,0,0,550
843342,2021-2022,Catholic,Elementary,20,15,20,20,20,20,25,40,0,0,0,0,180
844012,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,195,325,335,290,1145
852775,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,175,165,210,250,800
773050,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,175,190,185,190,740
750905,2021-2022,Catholic,Elementary,50,40,25,35,35,45,50,55,0,0,0,0,335
824690,2021-2022,Catholic,Elementary,90,85,90,85,85,75,75,80,0,0,0,0,665
733199,2021-2022,Catholic,Elementary,25,40,45,45,30,40,45,45,0,0,0,0,315
868914,2021-2022,Catholic,Elementary,40,70,45,50,55,50,45,55,0,0,0,0,410
697567,2021-2022,Catholic,Elementary,25,25,35,15,20,15,15,15,0,0,0,0,165
708003,2021-2022,Catholic,Elementary,25,15,30,25,20,25,30,35,0,0,0,0,205
842249,2021-2022,Catholic,Elementary,10,10,10,15,10,10,10,15,0,0,0,0,90
710970,2021-2022,Catholic,Elementary,60,55,55,45,65,45,50,45,0,0,0,0,420
715492,2021-2022,Catholic,Elementary,20,25,25,20,30,25,20,20,0,0,0,0,185
719269,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
767339,2021-2022,Catholic,Elementary,35,30,35,45,30,50,40,45,0,0,0,0,310
724009,2021-2022,Catholic,Elementary,25,20,30,25,45,30,25,30,0,0,0,0,230
758108,2021-2022,Catholic,Elementary,10,10,10,15,15,15,15,10,0,0,0,0,100
757748,2021-2022,Catholic,Elementary,25,30,25,25,30,45,50,45,0,0,0,0,275
771295,2021-2022,Catholic,Elementary,45,35,40,30,35,40,40,35,0,0,0,0,300
770671,2021-2022,Catholic,Elementary,35,25,40,35,40,55,30,45,0,0,0,0,305
788813,2021-2022,Catholic,Elementary,20,20,20,10,20,15,20,25,0,0,0,0,150
803375,2021-2022,Catholic,Elementary,25,20,35,25,30,25,25,20,0,0,0,0,205
811432,2021-2022,Catholic,Elementary,15,20,10,10,20,20,20,20,0,0,0,0,135
809233,2021-2022,Catholic,Elementary,25,30,35,45,30,30,45,50,0,0,0,0,290
773757,2021-2022,Catholic,Elementary,30,30,25,30,40,45,40,40,0,0,0,0,280
834602,2021-2022,Catholic,Elementary,15,10,25,15,20,10,10,25,0,0,0,0,130
833142,2021-2022,Catholic,Elementary,20,10,15,20,10,15,15,15,0,0,0,0,120
836788,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,260,340,325,380,1305
843415,2021-2022,Catholic,Elementary,15,15,10,20,25,20,25,25,0,0,0,0,155
846015,2021-2022,Catholic,Elementary,20,25,20,15,15,30,30,20,0,0,0,0,175
856800,2021-2022,Catholic,Elementary,25,30,35,35,25,50,35,40,0,0,0,0,275
690762,2021-2022,Catholic,Elementary,50,55,50,70,65,65,70,55,0,0,0,0,480
864366,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,325,285,295,355,1260
874187,2021-2022,Catholic,Elementary,0,10,0,0,0,0,0,0,0,0,0,0,10
799200,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,0,10,20
689351,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,110,85,95,85,375
820436,2021-2022,Catholic,Elementary,0,0,0,0,0,0,115,85,0,0,0,0,200
869673,2021-2022,Catholic,Elementary,45,45,55,60,40,60,0,0,0,0,0,0,305
701745,2021-2022,Catholic,Elementary,85,80,80,85,65,70,0,0,0,0,0,0,465
721212,2021-2022,Catholic,Elementary,30,30,40,30,25,30,0,0,0,0,0,0,185
730963,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,60,40,45,50,195
730971,2021-2022,Catholic,Elementary,0,0,0,0,0,0,70,75,0,0,0,0,145
750336,2021-2022,Catholic,Elementary,35,35,30,30,35,30,0,0,0,0,0,0,195
770744,2021-2022,Catholic,Elementary,25,25,40,25,35,30,0,0,0,0,0,0,180
777196,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,130,130,100,115,475
782181,2021-2022,Catholic,Elementary,50,55,45,55,40,55,0,0,0,0,0,0,300
783358,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,220,215,230,240,905
785954,2021-2022,Catholic,Elementary,35,40,40,50,40,35,0,0,0,0,0,0,240
791075,2021-2022,Catholic,Elementary,50,60,55,45,35,40,0,0,0,0,0,0,285
798878,2021-2022,Catholic,Elementary,30,30,40,35,35,45,25,15,0,0,0,0,255
804282,2021-2022,Catholic,Elementary,25,35,20,30,30,25,0,0,0,0,0,0,165
810525,2021-2022,Catholic,Elementary,10,0,0,0,0,0,0,0,0,0,0,0,10
822744,2021-2022,Catholic,Elementary,0,10,10,10,10,0,0,0,0,0,0,0,40
746827,2021-2022,Catholic,Elementary,25,20,40,25,35,25,0,0,0,0,0,0,170
757127,2021-2022,Catholic,Elementary,0,0,0,0,0,0,120,120,0,0,0,0,240
830399,2021-2022,Catholic,Elementary,0,0,0,0,0,0,165,170,0,0,0,0,335
714194,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
719994,2021-2022,Catholic,Elementary,10,10,15,15,15,10,15,10,0,0,0,0,100
742660,2021-2022,Catholic,Elementary,10,10,10,10,15,10,10,10,0,0,0,0,85
745782,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
788031,2021-2022,Catholic,Elementary,15,10,10,15,15,10,10,10,0,0,0,0,95
797260,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
808571,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
824046,2021-2022,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
214574,2021-2022,Public,Elementary,10,15,10,15,15,10,10,15,0,0,0,0,100
37770,2021-2022,Public,Elementary,10,10,10,10,10,10,0,0,0,0,0,0,60
142689,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
385131,2021-2022,Public,Elementary,10,15,15,10,15,15,10,20,0,0,0,0,110
912565,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,45,45,45,50,185
940666,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,25,20,25,25,95
924652,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,15,15,10,20,60
332097,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
924784,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,40,45,40,45,170
338010,2021-2022,Public,Elementary,15,10,15,15,20,20,15,25,0,0,0,0,135
320650,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
382795,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
929336,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,45,35,35,45,160
502006,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
550884,2021-2022,Public,Elementary,10,15,10,10,10,10,15,10,0,0,0,0,90
890073,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,365,350,285,470,1470
540,2021-2022,Public,Elementary,20,10,15,10,15,10,20,15,0,0,0,0,115
1503,2021-2022,Public,Elementary,20,20,25,25,20,20,25,15,0,0,0,0,170
2542,2021-2022,Public,Elementary,15,20,15,25,20,20,10,15,0,0,0,0,140
7358,2021-2022,Public,Elementary,30,25,30,30,30,35,35,15,0,0,0,0,230
11576,2021-2022,Public,Elementary,50,55,40,55,65,50,70,70,0,0,0,0,455
11622,2021-2022,Public,Elementary,35,50,30,35,45,50,35,40,0,0,0,0,320
23990,2021-2022,Public,Elementary,45,35,40,25,40,45,30,50,0,0,0,0,310
612766,2021-2022,Public,Elementary,25,40,25,35,30,30,30,35,0,0,0,0,250
892670,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,100,85,75,100,360
26395,2021-2022,Public,Elementary,55,60,65,60,80,65,70,80,0,0,0,0,535
947148,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,35,40,40,125
467572,2021-2022,Public,Elementary,35,30,35,25,30,25,25,35,0,0,0,0,240
55611,2021-2022,Public,Elementary,30,40,40,30,45,30,45,50,0,0,0,0,310
72095,2021-2022,Public,Elementary,75,55,60,65,75,55,75,65,0,0,0,0,525
58416,2021-2022,Public,Elementary,45,55,45,55,50,45,45,45,0,0,0,0,385
72222,2021-2022,Public,Elementary,50,50,45,50,60,70,55,80,0,0,0,0,460
72613,2021-2022,Public,Elementary,45,50,45,35,35,35,55,50,0,0,0,0,350
82880,2021-2022,Public,Elementary,25,20,25,15,10,20,20,25,0,0,0,0,160
82759,2021-2022,Public,Elementary,45,55,55,35,45,40,45,35,0,0,0,0,355
136020,2021-2022,Public,Elementary,90,75,75,70,70,60,60,60,0,0,0,0,560
320005,2021-2022,Public,Elementary,25,30,30,25,30,30,35,30,0,0,0,0,235
899305,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,215,150,165,155,685
98876,2021-2022,Public,Elementary,55,50,50,45,45,40,35,50,0,0,0,0,370
106526,2021-2022,Public,Elementary,60,55,40,60,40,55,60,60,0,0,0,0,430
108103,2021-2022,Public,Elementary,65,65,75,75,80,80,75,80,0,0,0,0,595
901644,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,240,245,230,310,1025
111406,2021-2022,Public,Elementary,50,30,40,40,30,45,40,55,0,0,0,0,330
902420,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,245,215,220,300,980
134236,2021-2022,Public,Elementary,0,0,0,55,65,60,90,85,0,0,0,0,355
136182,2021-2022,Public,Elementary,10,20,15,10,15,25,25,35,0,0,0,0,155
155810,2021-2022,Public,Elementary,50,30,50,40,40,40,35,25,0,0,0,0,310
430242,2021-2022,Public,Elementary,105,100,85,100,90,85,105,110,0,0,0,0,780
157244,2021-2022,Public,Elementary,20,25,15,25,15,10,20,20,0,0,0,0,150
49603,2021-2022,Public,Elementary,40,45,50,45,40,50,40,40,0,0,0,0,350
906581,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,245,235,250,310,1040
160210,2021-2022,Public,Elementary,35,30,25,40,30,40,35,30,0,0,0,0,265
162221,2021-2022,Public,Elementary,20,20,25,15,30,15,20,15,0,0,0,0,160
163740,2021-2022,Public,Elementary,20,25,20,15,20,20,10,20,0,0,0,0,150
167738,2021-2022,Public,Elementary,40,40,25,40,45,40,35,45,0,0,0,0,310
170500,2021-2022,Public,Elementary,30,30,25,30,35,45,35,45,0,0,0,0,275
179752,2021-2022,Public,Elementary,70,65,80,65,80,70,90,95,0,0,0,0,615
137743,2021-2022,Public,Elementary,55,60,45,60,55,55,60,45,0,0,0,0,435
589890,2021-2022,Public,Elementary,25,15,25,30,25,20,20,20,0,0,0,0,180
190268,2021-2022,Public,Elementary,25,35,25,35,20,30,35,35,0,0,0,0,240
191825,2021-2022,Public,Elementary,35,30,25,25,20,15,25,30,0,0,0,0,205
201529,2021-2022,Public,Elementary,35,40,45,40,45,30,40,45,0,0,0,0,320
203521,2021-2022,Public,Elementary,40,35,35,40,35,55,50,45,0,0,0,0,335
911259,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,50,50
217174,2021-2022,Public,Elementary,50,60,60,55,70,60,65,55,0,0,0,0,475
912824,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,40,45,40,60,185
912956,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,205,170,200,250,825
914908,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,370,360,400,635,1765
245038,2021-2022,Public,Elementary,60,55,65,55,70,55,65,65,0,0,0,0,490
255300,2021-2022,Public,Elementary,65,65,60,60,60,65,75,55,0,0,0,0,505
257737,2021-2022,Public,Elementary,30,30,25,20,25,30,35,25,0,0,0,0,220
918024,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,190,205,200,225,820
918156,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,230,205,175,230,840
275514,2021-2022,Public,Elementary,30,30,25,30,20,10,20,25,0,0,0,0,190
133006,2021-2022,Public,Elementary,30,45,40,30,55,35,25,25,0,0,0,0,285
280810,2021-2022,Public,Elementary,55,75,70,85,60,85,95,110,0,0,0,0,635
522619,2021-2022,Public,Elementary,40,45,40,35,35,35,35,20,0,0,0,0,285
283410,2021-2022,Public,Elementary,25,25,35,20,35,30,25,30,0,0,0,0,225
560766,2021-2022,Public,Elementary,45,45,55,45,55,65,65,55,0,0,0,0,430
302664,2021-2022,Public,Elementary,50,40,55,45,60,50,65,45,0,0,0,0,410
166600,2021-2022,Public,Elementary,35,30,40,35,35,35,45,50,0,0,0,0,305
289710,2021-2022,Public,Elementary,85,100,85,85,85,70,85,90,0,0,0,0,685
451436,2021-2022,Public,Elementary,50,45,35,55,50,50,50,65,0,0,0,0,400
302716,2021-2022,Public,Elementary,30,15,20,25,25,20,25,15,0,0,0,0,175
469,2021-2022,Public,Elementary,85,80,80,95,70,70,90,75,0,0,0,0,645
438062,2021-2022,Public,Elementary,60,60,40,60,60,70,70,60,0,0,0,0,480
311855,2021-2022,Public,Elementary,0,0,0,55,55,55,55,55,0,0,0,0,275
318051,2021-2022,Public,Elementary,75,70,70,65,70,70,70,65,0,0,0,0,555
923745,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,290,260,230,280,1060
923877,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,195,180,150,195,720
904503,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,140,160,125,135,560
321338,2021-2022,Public,Elementary,35,35,35,30,30,45,40,25,0,0,0,0,275
321370,2021-2022,Public,Elementary,40,45,45,45,45,50,70,60,0,0,0,0,400
321435,2021-2022,Public,Elementary,45,40,25,25,30,35,40,30,0,0,0,0,270
273724,2021-2022,Public,Elementary,85,70,75,70,60,50,45,50,0,0,0,0,505
46639,2021-2022,Public,Elementary,45,40,40,50,45,55,45,55,0,0,0,0,375
346780,2021-2022,Public,Elementary,60,70,80,75,90,80,60,85,0,0,0,0,600
351466,2021-2022,Public,Elementary,10,15,15,10,15,10,20,10,0,0,0,0,105
351725,2021-2022,Public,Elementary,45,75,60,0,0,0,0,0,0,0,0,0,180
925560,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,345,360,355,405,1465
381568,2021-2022,Public,Elementary,60,55,65,55,90,85,100,85,0,0,0,0,595
927430,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,210,210,195,305,920
375128,2021-2022,Public,Elementary,15,20,15,20,10,10,20,20,0,0,0,0,130
378119,2021-2022,Public,Elementary,40,40,45,45,40,50,50,75,0,0,0,0,385
622346,2021-2022,Public,Elementary,25,20,20,20,20,25,35,20,0,0,0,0,185
384909,2021-2022,Public,Elementary,25,25,25,20,30,30,20,25,0,0,0,0,200
403377,2021-2022,Public,Elementary,50,40,40,40,45,40,70,45,0,0,0,0,370
930113,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,35,35,30,45,145
410357,2021-2022,Public,Elementary,45,55,35,30,40,35,45,40,0,0,0,0,325
410454,2021-2022,Public,Elementary,0,0,0,70,75,65,65,80,0,0,0,0,355
410748,2021-2022,Public,Elementary,35,40,30,40,45,40,35,45,0,0,0,0,310
411396,2021-2022,Public,Elementary,45,55,50,60,45,60,70,55,0,0,0,0,440
931934,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,245,225,290,1015
495638,2021-2022,Public,Elementary,60,45,55,45,60,50,40,55,0,0,0,0,410
417203,2021-2022,Public,Elementary,20,25,20,20,25,30,30,30,0,0,0,0,200
510700,2021-2022,Public,Elementary,25,25,35,25,20,30,30,35,0,0,0,0,225
429597,2021-2022,Public,Elementary,50,50,60,65,50,65,65,75,0,0,0,0,480
433608,2021-2022,Public,Elementary,15,25,15,20,15,15,25,15,0,0,0,0,145
944939,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,225,250,250,335,1060
435317,2021-2022,Public,Elementary,65,55,65,60,65,60,65,65,0,0,0,0,500
263451,2021-2022,Public,Elementary,45,45,45,40,40,40,35,50,0,0,0,0,340
448389,2021-2022,Public,Elementary,20,35,25,25,25,20,15,20,0,0,0,0,185
450391,2021-2022,Public,Elementary,10,10,15,20,20,15,0,0,0,0,0,0,90
453773,2021-2022,Public,Elementary,45,45,50,55,45,40,50,45,0,0,0,0,375
456314,2021-2022,Public,Elementary,55,60,60,50,55,45,60,50,0,0,0,0,435
457418,2021-2022,Public,Elementary,115,80,100,100,100,70,90,90,0,0,0,0,745
481017,2021-2022,Public,Elementary,40,40,35,45,40,40,35,45,0,0,0,0,320
485322,2021-2022,Public,Elementary,80,75,70,0,0,0,0,0,0,0,0,0,225
486272,2021-2022,Public,Elementary,35,45,45,45,45,45,55,45,0,0,0,0,360
557188,2021-2022,Public,Elementary,80,60,70,70,60,45,55,40,0,0,0,0,480
456241,2021-2022,Public,Elementary,45,45,45,40,45,50,40,40,0,0,0,0,350
940437,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,465,465,385,610,1925
14061,2021-2022,Public,Elementary,105,110,100,105,90,95,90,85,0,0,0,0,780
941743,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,340,365,395,515,1615
87548,2021-2022,Public,Elementary,25,50,30,35,40,45,30,40,0,0,0,0,295
218863,2021-2022,Public,Elementary,70,40,60,75,65,60,65,70,0,0,0,0,505
515787,2021-2022,Public,Elementary,45,30,40,40,40,30,35,35,0,0,0,0,295
942162,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,235,270,290,360,1155
142565,2021-2022,Public,Elementary,30,35,25,30,20,30,0,0,0,0,0,0,170
526436,2021-2022,Public,Elementary,30,30,40,30,35,35,40,40,0,0,0,0,280
524883,2021-2022,Public,Elementary,45,25,45,30,35,25,40,45,0,0,0,0,290
